geoid,name,year,total_pop,plumbing,percent_lacking_plumbing
40101,"Muskogee County, Oklahoma",2023,66677,15.0,0.0224965130404787
41003,"Benton County, Oregon",2023,97713,0.0,0.0
53005,"Benton County, Washington",2023,215219,160.0,0.0743428786491899
6025,"Imperial County, California",2023,179057,65.0,0.0363012895335005
12089,"Nassau County, Florida",2023,101501,0.0,0.0
22057,"Lafourche Parish, Louisiana",2023,95056,54.0,0.0568086180777646
36029,"Erie County, New York",2023,946147,430.0,0.0454474833191882
24003,"Anne Arundel County, Maryland",2023,594582,419.0,0.0704696744940142
34005,"Burlington County, New Jersey",2023,469167,763.0,0.1626286588783951
47155,"Sevier County, Tennessee",2023,99415,0.0,0.0
53015,"Cowlitz County, Washington",2023,112864,41.0,0.0363269067195917
8101,"Pueblo County, Colorado",2023,169422,119.0,0.0702388119606662
22103,"St. Tammany Parish, Louisiana",2023,275583,283.0,0.1026913851725251
37161,"Rutherford County, North Carolina",2023,65507,0.0,0.0
47189,"Wilson County, Tennessee",2023,163674,242.0,0.1478548822659677
48029,"Bexar County, Texas",2023,2087679,1419.0,0.0679702195596162
51085,"Hanover County, Virginia",2023,114148,0.0,0.0
6061,"Placer County, California",2023,423561,1528.0,0.3607508717752579
39043,"Erie County, Ohio",2023,74035,0.0,0.0
42101,"Philadelphia County, Pennsylvania",2023,1550542,1581.0,0.1019643453708445
17197,"Will County, Illinois",2023,700728,731.0,0.1043200785468826
23003,"Aroostook County, Maine",2023,67351,356.0,0.528574185980906
25013,"Hampden County, Massachusetts",2023,460291,430.0,0.093419163094651
29183,"St. Charles County, Missouri",2023,416659,159.0,0.0381607021569196
18067,"Howard County, Indiana",2023,83831,0.0,0.0
51199,"York County, Virginia",2023,70952,0.0,0.0
5045,"Faulkner County, Arkansas",2023,129951,153.0,0.1177366853660225
8031,"Denver County, Colorado",2023,716577,200.0,0.0279104687981891
13077,"Coweta County, Georgia",2023,155892,118.0,0.0756934287840299
45047,"Greenwood County, South Carolina",2023,69460,319.0,0.4592571264036856
47037,"Davidson County, Tennessee",2023,712334,185.0,0.0259709630594636
22079,"Rapides Parish, Louisiana",2023,126260,141.0,0.1116743228259147
12095,"Orange County, Florida",2023,1471416,593.0,0.0403013151957026
13135,"Gwinnett County, Georgia",2023,983526,220.0,0.0223684986467058
48135,"Ector County, Texas",2023,164494,184.0,0.1118581832772016
49011,"Davis County, Utah",2023,373207,880.0,0.235794076745613
27171,"Wright County, Minnesota",2023,151150,27.0,0.0178630499503804
42051,"Fayette County, Pennsylvania",2023,123915,174.0,0.1404188354920711
26163,"Wayne County, Michigan",2023,1751169,1699.0,0.0970209043216274
33009,"Grafton County, New Hampshire",2023,93146,50.0,0.0536791703347433
47163,"Sullivan County, Tennessee",2023,162135,289.0,0.1782465229592623
6055,"Napa County, California",2023,133216,148.0,0.11109776603411
6083,"Santa Barbara County, California",2023,441257,47.0,0.0106513890997763
53077,"Yakima County, Washington",2023,256643,264.0,0.102866627961799
9190,"Western Connecticut Planning Region, Connecticut",2023,623907,134.0,0.0214775599568525
45057,"Lancaster County, South Carolina",2023,108215,303.0,0.2799981518273807
16083,"Twin Falls County, Idaho",2023,95156,0.0,0.0
37159,"Rowan County, North Carolina",2023,151661,0.0,0.0
42063,"Indiana County, Pennsylvania",2023,83094,175.0,0.210604857149734
47187,"Williamson County, Tennessee",2023,264460,122.0,0.046131740149739
1081,"Lee County, Alabama",2023,183215,0.0,0.0
5143,"Washington County, Arkansas",2023,261549,78.0,0.0298223277473819
9150,"Northeastern Connecticut Planning Region, Connecticut",2023,96692,16.0,0.0165473875811856
12015,"Charlotte County, Florida",2023,206134,53.0,0.0257114304287502
1095,"Marshall County, Alabama",2023,100756,192.0,0.1905593711540752
37049,"Craven County, North Carolina",2023,102391,0.0,0.0
51003,"Albemarle County, Virginia",2023,115676,107.0,0.0924997406549327
53021,"Franklin County, Washington",2023,99034,0.0,0.0
12103,"Pinellas County, Florida",2023,961596,451.0,0.0469011934325849
72127,"San Juan Municipio, Puerto Rico",2023,333005,726.0,0.2180147445233555
16027,"Canyon County, Idaho",2023,257674,98.0,0.0380325527604647
39061,"Hamilton County, Ohio",2023,827058,626.0,0.075689975793717
48005,"Angelina County, Texas",2023,87319,172.0,0.1969788934825181
48347,"Nacogdoches County, Texas",2023,65375,231.0,0.3533460803059273
47141,"Putnam County, Tennessee",2023,83844,155.0,0.1848671342016125
36113,"Warren County, New York",2023,65380,271.0,0.4144998470480269
24027,"Howard County, Maryland",2023,336001,310.0,0.0922616301737197
12119,"Sumter County, Florida",2023,151565,319.0,0.210470755121565
4017,"Navajo County, Arizona",2023,109175,2019.0,1.8493244790474008
17111,"McHenry County, Illinois",2023,312800,256.0,0.0818414322250639
18163,"Vanderburgh County, Indiana",2023,179810,390.0,0.2168956120349257
12081,"Manatee County, Florida",2023,441095,546.0,0.1237828585678822
13047,"Catoosa County, Georgia",2023,68910,107.0,0.1552749963720795
1125,"Tuscaloosa County, Alabama",2023,237373,82.0,0.0345447881604057
18127,"Porter County, Indiana",2023,175335,225.0,0.128325776370947
19193,"Woodbury County, Iowa",2023,105951,55.0,0.0519107889496087
20091,"Johnson County, Kansas",2023,622237,289.0,0.046445325494948
20209,"Wyandotte County, Kansas",2023,165281,57.0,0.0344867226117944
26005,"Allegan County, Michigan",2023,121939,238.0,0.1951795569916105
26091,"Lenawee County, Michigan",2023,97520,113.0,0.1158736669401148
26021,"Berrien County, Michigan",2023,152261,14.0,0.0091947379828058
29165,"Platte County, Missouri",2023,111940,31.0,0.0276934071824191
31055,"Douglas County, Nebraska",2023,589540,261.0,0.0442718051362078
31153,"Sarpy County, Nebraska",2023,199886,108.0,0.0540307975546061
40143,"Tulsa County, Oklahoma",2023,682868,487.0,0.071316857723601
40031,"Comanche County, Oklahoma",2023,121574,133.0,0.1093983911033609
47179,"Washington County, Tennessee",2023,138420,40.0,0.0288975581563357
36055,"Monroe County, New York",2023,748482,877.0,0.1171704863978024
36011,"Cayuga County, New York",2023,74485,84.0,0.112774384104182
48085,"Collin County, Texas",2023,1195359,402.0,0.033630064273578
48099,"Coryell County, Texas",2023,84878,253.0,0.2980748839510827
37179,"Union County, North Carolina",2023,256452,39.0,0.0152075242150577
48139,"Ellis County, Texas",2023,222829,85.0,0.0381458427762993
37171,"Surry County, North Carolina",2023,71462,143.0,0.2001063502280932
48397,"Rockwall County, Texas",2023,131307,265.0,0.2018171156145521
48021,"Bastrop County, Texas",2023,110778,150.0,0.1354059470291935
72135,"Toa Alta Municipio, Puerto Rico",2023,65957,65.0,0.0985490546871446
12021,"Collier County, Florida",2023,404310,205.0,0.0507036679775419
12011,"Broward County, Florida",2023,1962531,1344.0,0.0684829946635237
72031,"Carolina Municipio, Puerto Rico",2023,150843,845.0,0.5601850931100548
12061,"Indian River County, Florida",2023,169795,407.0,0.2397008156895079
12005,"Bay County, Florida",2023,190769,303.0,0.1588308372953677
36001,"Albany County, New York",2023,316659,198.0,0.0625278296211382
72021,"Bayamón Municipio, Puerto Rico",2023,180835,854.0,0.4722537119473553
36069,"Ontario County, New York",2023,112494,0.0,0.0
37025,"Cabarrus County, North Carolina",2023,240016,71.0,0.0295813612425838
13045,"Carroll County, Georgia",2023,127098,0.0,0.0
37105,"Lee County, North Carolina",2023,67059,64.0,0.0954383453376877
37069,"Franklin County, North Carolina",2023,77001,278.0,0.3610342722821781
37195,"Wilson County, North Carolina",2023,78970,152.0,0.1924781562618716
55039,"Fond du Lac County, Wisconsin",2023,103948,0.0,0.0
55017,"Chippewa County, Wisconsin",2023,66970,25.0,0.0373301478273854
38101,"Ward County, North Dakota",2023,68332,15.0,0.0219516478370309
72025,"Caguas Municipio, Puerto Rico",2023,124608,235.0,0.1885914227015921
4019,"Pima County, Arizona",2023,1063162,1384.0,0.1301777151553573
41053,"Polk County, Oregon",2023,89805,46.0,0.0512220923111185
42107,"Schuylkill County, Pennsylvania",2023,143786,15.0,0.0104321700304619
6059,"Orange County, California",2023,3135755,2210.0,0.0704774448258872
6079,"San Luis Obispo County, California",2023,281639,135.0,0.0479337023636641
6095,"Solano County, California",2023,449218,240.0,0.0534261761550071
39173,"Wood County, Ohio",2023,132650,118.0,0.0889558989822842
39139,"Richland County, Ohio",2023,125064,198.0,0.1583189407023603
42037,"Columbia County, Pennsylvania",2023,65439,0.0,0.0
12087,"Monroe County, Florida",2023,80614,53.0,0.0657454040241149
39133,"Portage County, Ohio",2023,162665,49.0,0.0301232594596256
39153,"Summit County, Ohio",2023,535733,565.0,0.1054629824931449
42021,"Cambria County, Pennsylvania",2023,130668,62.0,0.047448495423516
9120,"Greater Bridgeport Planning Region, Connecticut",2023,327651,391.0,0.1193342916701002
35013,"Doña Ana County, New Mexico",2023,225210,184.0,0.0817015230229563
35035,"Otero County, New Mexico",2023,68835,210.0,0.3050773589017215
49053,"Washington County, Utah",2023,202452,198.0,0.0978009602276095
8001,"Adams County, Colorado",2023,533365,269.0,0.0504345054512388
36027,"Dutchess County, New York",2023,297150,462.0,0.1554770318021201
31109,"Lancaster County, Nebraska",2023,326716,0.0,0.0
13095,"Dougherty County, Georgia",2023,82645,35.0,0.0423498094258575
18157,"Tippecanoe County, Indiana",2023,188792,332.0,0.175854909106318
26049,"Genesee County, Michigan",2023,401522,655.0,0.1631292930399828
36007,"Broome County, New York",2023,196077,45.0,0.022950167536223
36117,"Wayne County, New York",2023,90829,264.0,0.2906560679959044
26037,"Clinton County, Michigan",2023,79720,49.0,0.0614651279478173
36089,"St. Lawrence County, New York",2023,106940,290.0,0.27118010099121
36079,"Putnam County, New York",2023,98060,0.0,0.0
33001,"Belknap County, New Hampshire",2023,65027,48.0,0.073815492026389
27141,"Sherburne County, Minnesota",2023,102206,0.0,0.0
20015,"Butler County, Kansas",2023,68632,138.0,0.2010723860589812
27131,"Rice County, Minnesota",2023,67948,55.0,0.0809442514864308
27019,"Carver County, Minnesota",2023,111057,0.0,0.0
37071,"Gaston County, North Carolina",2023,237242,55.0,0.0231830788814796
51710,"Norfolk city, Virginia",2023,230930,0.0,0.0
51740,"Portsmouth city, Virginia",2023,96793,0.0,0.0
53073,"Whatcom County, Washington",2023,231919,197.0,0.0849434500838654
28035,"Forrest County, Mississippi",2023,78208,113.0,0.1444864975450081
39029,"Columbiana County, Ohio",2023,100182,0.0,0.0
39025,"Clermont County, Ohio",2023,211972,226.0,0.1066178551884211
29077,"Greene County, Missouri",2023,304611,335.0,0.1099763304673829
39085,"Lake County, Ohio",2023,231640,0.0,0.0
21227,"Warren County, Kentucky",2023,142229,227.0,0.1596017689781971
29187,"St. Francois County, Missouri",2023,67058,28.0,0.0417548987443705
17143,"Peoria County, Illinois",2023,177513,119.0,0.0670373437438384
13015,"Bartow County, Georgia",2023,115041,47.0,0.0408549995219095
13297,"Walton County, Georgia",2023,106702,0.0,0.0
42085,"Mercer County, Pennsylvania",2023,108503,261.0,0.2405463443407094
55105,"Rock County, Wisconsin",2023,164278,164.0,0.0998307746624624
6029,"Kern County, California",2023,913820,621.0,0.0679564903372655
33011,"Hillsborough County, New Hampshire",2023,427354,351.0,0.0821333133655002
34029,"Ocean County, New Jersey",2023,659197,87.0,0.013197875597128
18095,"Madison County, Indiana",2023,132504,117.0,0.0882992211555877
18085,"Kosciusko County, Indiana",2023,80364,95.0,0.1182121347867204
20173,"Sedgwick County, Kansas",2023,528469,377.0,0.0713381485006689
48367,"Parker County, Texas",2023,173494,64.0,0.0368888837654328
48303,"Lubbock County, Texas",2023,320940,291.0,0.090671153486633
18059,"Hancock County, Indiana",2023,86166,43.0,0.0499036743030893
48497,"Wise County, Texas",2023,78097,0.0,0.0
48231,"Hunt County, Texas",2023,113347,36.0,0.0317608758943774
17037,"DeKalb County, Illinois",2023,100288,103.0,0.1027042118698149
8041,"El Paso County, Colorado",2023,744215,545.0,0.0732315258359479
48375,"Potter County, Texas",2023,114647,0.0,0.0
55101,"Racine County, Wisconsin",2023,196613,323.0,0.1642821176626164
55059,"Kenosha County, Wisconsin",2023,167488,13.0,0.0077617500955292
55127,"Walworth County, Wisconsin",2023,105822,73.0,0.068983765190603
13097,"Douglas County, Georgia",2023,149160,450.0,0.3016894609814963
21199,"Pulaski County, Kentucky",2023,66191,123.0,0.1858258675650768
23019,"Penobscot County, Maine",2023,155312,240.0,0.1545276604512207
55063,"La Crosse County, Wisconsin",2023,120486,0.0,0.0
26155,"Shiawassee County, Michigan",2023,68025,120.0,0.1764057331863285
51700,"Newport News city, Virginia",2023,183118,405.0,0.2211688637927456
55117,"Sheboygan County, Wisconsin",2023,117752,54.0,0.0458590936884299
51800,"Suffolk city, Virginia",2023,100659,127.0,0.1261685492603741
51013,"Arlington County, Virginia",2023,234162,0.0,0.0
55009,"Brown County, Wisconsin",2023,271417,52.0,0.019158711502964
47011,"Bradley County, Tennessee",2023,111579,88.0,0.0788678873264682
51510,"Alexandria city, Virginia",2023,155230,39.0,0.0251240095342395
17199,"Williamson County, Illinois",2023,66706,107.0,0.1604053608371061
17167,"Sangamon County, Illinois",2023,193491,139.0,0.0718379666237706
5119,"Pulaski County, Arkansas",2023,400009,1103.0,0.2757437957645953
47113,"Madison County, Tennessee",2023,99193,14.0,0.0141138991662718
18011,"Boone County, Indiana",2023,76120,13.0,0.0170782974251182
5125,"Saline County, Arkansas",2023,129574,172.0,0.1327426798586136
16001,"Ada County, Idaho",2023,524673,383.0,0.0729978481835352
19169,"Story County, Iowa",2023,98566,0.0,0.0
19013,"Black Hawk County, Iowa",2023,130471,21.0,0.0160955308076124
48291,"Liberty County, Texas",2023,108272,0.0,0.0
18063,"Hendricks County, Indiana",2023,186387,239.0,0.1282278270480237
6031,"Kings County, California",2023,152682,261.0,0.1709435296891578
6103,"Tehama County, California",2023,64896,0.0,0.0
48121,"Denton County, Texas",2023,1007703,335.0,0.0332439220683078
18005,"Bartholomew County, Indiana",2023,84003,7.0,0.0083330357249145
18057,"Hamilton County, Indiana",2023,371645,114.0,0.0306744339356105
20045,"Douglas County, Kansas",2023,120553,309.0,0.2563187975413303
48181,"Grayson County, Texas",2023,146907,330.0,0.2246319099838673
18019,"Clark County, Indiana",2023,125467,109.0,0.0868754333808889
23005,"Cumberland County, Maine",2023,310230,127.0,0.0409373690487702
18141,"St. Joseph County, Indiana",2023,272848,170.0,0.062305752653492
18003,"Allen County, Indiana",2023,394545,151.0,0.0382719334930109
34017,"Hudson County, New Jersey",2023,705472,0.0,0.0
21037,"Campbell County, Kentucky",2023,93702,47.0,0.0501590147488847
34039,"Union County, New Jersey",2023,572726,421.0,0.0735080998592695
21015,"Boone County, Kentucky",2023,140496,86.0,0.0612117070948639
13255,"Spalding County, Georgia",2023,69946,86.0,0.122951991536328
13247,"Rockdale County, Georgia",2023,95987,0.0,0.0
35031,"McKinley County, New Mexico",2023,68797,1585.0,2.3038795296306525
22019,"Calcasieu Parish, Louisiana",2023,203761,55.0,0.0269924077718503
36085,"Richmond County, New York",2023,490687,287.0,0.0584894240116408
36087,"Rockland County, New York",2023,340807,193.0,0.0566302922181762
41059,"Umatilla County, Oregon",2023,80053,96.0,0.11992055263388
29510,"St. Louis city, Missouri",2023,281754,496.0,0.176040091711209
36101,"Steuben County, New York",2023,92162,204.0,0.2213493630780582
41029,"Jackson County, Oregon",2023,220768,263.0,0.1191295839976808
42039,"Crawford County, Pennsylvania",2023,82001,246.0,0.2999963415080304
29097,"Jasper County, Missouri",2023,125056,6.0,0.0047978505629477
36083,"Rensselaer County, New York",2023,159305,0.0,0.0
42007,"Beaver County, Pennsylvania",2023,165631,45.0,0.0271688270915468
45045,"Greenville County, South Carolina",2023,558036,262.0,0.0469503759614075
46083,"Lincoln County, South Dakota",2023,73238,0.0,0.0
13117,"Forsyth County, Georgia",2023,272887,57.0,0.0208877667312843
24510,"Baltimore city, Maryland",2023,565239,160.0,0.0283066101242129
25001,"Barnstable County, Massachusetts",2023,231735,142.0,0.0612768895505642
26139,"Ottawa County, Michigan",2023,303372,127.0,0.0418627955117809
26017,"Bay County, Michigan",2023,102500,186.0,0.1814634146341463
17163,"St. Clair County, Illinois",2023,251018,196.0,0.0780820498928363
19155,"Pottawattamie County, Iowa",2023,93179,143.0,0.1534680561070627
47125,"Montgomery County, Tennessee",2023,239872,67.0,0.0279315635005336
17201,"Winnebago County, Illinois",2023,280922,425.0,0.1512875460092125
17089,"Kane County, Illinois",2023,514982,192.0,0.0372828564881879
17091,"Kankakee County, Illinois",2023,105940,63.0,0.0594676231829337
51760,"Richmond city, Virginia",2023,229247,50.0,0.0218105362338438
51680,"Lynchburg city, Virginia",2023,79535,0.0,0.0
55025,"Dane County, Wisconsin",2023,575347,256.0,0.044494887433149
55027,"Dodge County, Wisconsin",2023,88231,8.0,0.009067107932586
13115,"Floyd County, Georgia",2023,100113,128.0,0.1278555232587176
72061,"Guaynabo Municipio, Puerto Rico",2023,89039,149.0,0.1673424005211199
50007,"Chittenden County, Vermont",2023,169481,76.0,0.0448427847369321
51650,"Hampton city, Virginia",2023,137098,229.0,0.167033800638959
55097,"Portage County, Wisconsin",2023,71024,0.0,0.0
55139,"Winnebago County, Wisconsin",2023,171735,108.0,0.0628875884356712
16055,"Kootenai County, Idaho",2023,185010,124.0,0.0670234041403167
55055,"Jefferson County, Wisconsin",2023,85743,0.0,0.0
18091,"LaPorte County, Indiana",2023,111706,0.0,0.0
55131,"Washington County, Wisconsin",2023,138168,200.0,0.1447513172369868
55073,"Marathon County, Wisconsin",2023,138612,89.0,0.0642080050789253
12109,"St. Johns County, Florida",2023,320110,106.0,0.0331136171940895
39013,"Belmont County, Ohio",2023,64918,0.0,0.0
39007,"Ashtabula County, Ohio",2023,96845,330.0,0.3407506840828127
9160,"Northwest Hills Planning Region, Connecticut",2023,113463,43.0,0.0378978169094771
13285,"Troup County, Georgia",2023,70742,0.0,0.0
12085,"Martin County, Florida",2023,163315,23.0,0.0140832134219147
12111,"St. Lucie County, Florida",2023,373586,343.0,0.0918128623663627
5031,"Craighead County, Arkansas",2023,113993,7.0,0.0061407279394348
42073,"Lawrence County, Pennsylvania",2023,84472,328.0,0.3882943460554977
13295,"Walker County, Georgia",2023,69489,45.0,0.0647584509778526
17179,"Tazewell County, Illinois",2023,129541,22.0,0.0169830401185724
54061,"Monongalia County, West Virginia",2023,107718,90.0,0.0835514955717707
37157,"Rockingham County, North Carolina",2023,92518,0.0,0.0
17099,"LaSalle County, Illinois",2023,108309,0.0,0.0
17113,"McLean County, Illinois",2023,170441,0.0,0.0
39155,"Trumbull County, Ohio",2023,200373,392.0,0.1956351404630364
55071,"Manitowoc County, Wisconsin",2023,81331,48.0,0.0590180865844511
51810,"Virginia Beach city, Virginia",2023,453649,33.0,0.0072743464661004
44003,"Kent County, Rhode Island",2023,171278,0.0,0.0
46099,"Minnehaha County, South Dakota",2023,206930,13.0,0.0062823176919731
53063,"Spokane County, Washington",2023,551455,208.0,0.0377183995067593
8014,"Broomfield County, Colorado",2023,76860,0.0,0.0
37067,"Forsyth County, North Carolina",2023,392921,77.0,0.0195968146268588
29051,"Cole County, Missouri",2023,77278,0.0,0.0
39165,"Warren County, Ohio",2023,252148,0.0,0.0
39157,"Tuscarawas County, Ohio",2023,91874,0.0,0.0
37097,"Iredell County, North Carolina",2023,199710,187.0,0.0936357718692103
39109,"Miami County, Ohio",2023,110876,46.0,0.041487788159746
39103,"Medina County, Ohio",2023,184042,142.0,0.0771563012790558
39169,"Wayne County, Ohio",2023,116510,699.0,0.5999485022744829
41067,"Washington County, Oregon",2023,598865,87.0,0.0145274811518455
26111,"Midland County, Michigan",2023,84039,134.0,0.1594497792691488
34037,"Sussex County, New Jersey",2023,146132,0.0,0.0
37045,"Cleveland County, North Carolina",2023,101378,56.0,0.0552388092090986
39089,"Licking County, Ohio",2023,183201,184.0,0.1004361329905404
39003,"Allen County, Ohio",2023,100838,0.0,0.0
42077,"Lehigh County, Pennsylvania",2023,377754,89.0,0.0235603064428172
42013,"Blair County, Pennsylvania",2023,120273,0.0,0.0
26125,"Oakland County, Michigan",2023,1270426,607.0,0.0477792488503856
26067,"Ionia County, Michigan",2023,66262,0.0,0.0
39041,"Delaware County, Ohio",2023,231636,0.0,0.0
39057,"Greene County, Ohio",2023,169691,30.0,0.0176791933573377
42069,"Lackawanna County, Pennsylvania",2023,216123,202.0,0.093465295225404
26025,"Calhoun County, Michigan",2023,133366,27.0,0.0202450399652085
26077,"Kalamazoo County, Michigan",2023,262215,188.0,0.0716968899567149
38015,"Burleigh County, North Dakota",2023,100012,0.0,0.0
40109,"Oklahoma County, Oklahoma",2023,808866,854.0,0.1055799106403285
20103,"Leavenworth County, Kansas",2023,83518,0.0,0.0
1103,"Morgan County, Alabama",2023,125133,0.0,0.0
39049,"Franklin County, Ohio",2023,1326063,388.0,0.029259544983911
27109,"Olmsted County, Minnesota",2023,164784,78.0,0.0473346926886105
21111,"Jefferson County, Kentucky",2023,772144,268.0,0.0347085517727263
21117,"Kenton County, Kentucky",2023,171321,0.0,0.0
40037,"Creek County, Oklahoma",2023,73332,134.0,0.1827305951017291
24013,"Carroll County, Maryland",2023,176639,39.0,0.0220789293417648
25027,"Worcester County, Massachusetts",2023,866866,0.0,0.0
26159,"Van Buren County, Michigan",2023,75798,287.0,0.3786379587851922
28081,"Lee County, Mississippi",2023,82799,0.0,0.0
28067,"Jones County, Mississippi",2023,66250,29.0,0.0437735849056603
28073,"Lamar County, Mississippi",2023,66217,54.0,0.0815500551217965
30111,"Yellowstone County, Montana",2023,170843,57.0,0.0333639657463285
35001,"Bernalillo County, New Mexico",2023,671586,652.0,0.0970836199682542
28047,"Harrison County, Mississippi",2023,210612,81.0,0.0384593470457523
29021,"Buchanan County, Missouri",2023,82956,113.0,0.1362167896234148
37081,"Guilford County, North Carolina",2023,549866,470.0,0.0854753703629611
48329,"Midland County, Texas",2023,177108,282.0,0.1592248797343993
37035,"Catawba County, North Carolina",2023,164645,225.0,0.1366576573840687
37151,"Randolph County, North Carolina",2023,147458,135.0,0.0915514926284094
37001,"Alamance County, North Carolina",2023,179165,127.0,0.0708843803198169
25003,"Berkshire County, Massachusetts",2023,126818,301.0,0.2373480105347821
26121,"Muskegon County, Michigan",2023,176564,37.0,0.0209555741827326
13059,"Clarke County, Georgia",2023,129933,180.0,0.1385329362055828
42019,"Butler County, Pennsylvania",2023,198413,139.0,0.0700558935150418
39093,"Lorain County, Ohio",2023,317910,129.0,0.0405775219401717
72139,"Trujillo Alto Municipio, Puerto Rico",2023,66705,0.0,0.0
12086,"Miami-Dade County, Florida",2023,2686867,1826.0,0.0679601930426775
17019,"Champaign County, Illinois",2023,205644,75.0,0.0364707941880142
55079,"Milwaukee County, Wisconsin",2023,916205,186.0,0.0203011334799526
56021,"Laramie County, Wyoming",2023,100984,0.0,0.0
42001,"Adams County, Pennsylvania",2023,106748,0.0,0.0
20177,"Shawnee County, Kansas",2023,177746,111.0,0.0624486626984573
23001,"Androscoggin County, Maine",2023,113765,0.0,0.0
26081,"Kent County, Michigan",2023,661354,132.0,0.0199590536989267
18109,"Morgan County, Indiana",2023,73227,73.0,0.099690005052781
22051,"Jefferson Parish, Louisiana",2023,421777,330.0,0.0782403971767071
36015,"Chemung County, New York",2023,81325,0.0,0.0
26087,"Lapeer County, Michigan",2023,88977,76.0,0.0854153320521033
13013,"Barrow County, Georgia",2023,92792,0.0,0.0
39017,"Butler County, Ohio",2023,393043,534.0,0.1358629971784258
17115,"Macon County, Illinois",2023,100591,27.0,0.0268413675179688
37135,"Orange County, North Carolina",2023,150626,67.0,0.0444810324910706
5051,"Garland County, Arkansas",2023,99784,439.0,0.4399502926320853
48485,"Wichita County, Texas",2023,130180,63.0,0.0483945306498694
37037,"Chatham County, North Carolina",2023,81624,32.0,0.0392041556404978
33005,"Cheshire County, New Hampshire",2023,77703,56.0,0.0720692894740228
35025,"Lea County, New Mexico",2023,72101,0.0,0.0
42025,"Carbon County, Pennsylvania",2023,65458,57.0,0.0870787375110758
1015,"Calhoun County, Alabama",2023,116429,0.0,0.0
36005,"Bronx County, New York",2023,1356476,461.0,0.0339851202675167
21047,"Christian County, Kentucky",2023,72032,116.0,0.1610395379831186
26145,"Saginaw County, Michigan",2023,187782,66.0,0.0351471387033901
36019,"Clinton County, New York",2023,78115,33.0,0.0422454074121487
29043,"Christian County, Missouri",2023,94422,54.0,0.0571900616381775
40119,"Payne County, Oklahoma",2023,83352,66.0,0.0791822631730492
4003,"Cochise County, Arizona",2023,124640,343.0,0.2751925545571245
48209,"Hays County, Texas",2023,280486,159.0,0.0566873212923283
12035,"Flagler County, Florida",2023,131439,0.0,0.0
33013,"Merrimack County, New Hampshire",2023,157103,273.0,0.1737713474599466
19061,"Dubuque County, Iowa",2023,98887,208.0,0.210341096402965
13223,"Paulding County, Georgia",2023,183164,304.0,0.1659714791116158
36109,"Tompkins County, New York",2023,103558,139.0,0.1342242994264083
19153,"Polk County, Iowa",2023,505255,132.0,0.0261254218167064
48309,"McLennan County, Texas",2023,268583,173.0,0.064412118414047
48251,"Johnson County, Texas",2023,202906,523.0,0.2577548224300908
48451,"Tom Green County, Texas",2023,119057,141.0,0.1184306676633881
48113,"Dallas County, Texas",2023,2606358,1517.0,0.0582038231125578
19049,"Dallas County, Iowa",2023,111092,8.0,0.0072012386130414
48183,"Gregg County, Texas",2023,126243,255.0,0.201991397542834
39063,"Hancock County, Ohio",2023,74704,0.0,0.0
39023,"Clark County, Ohio",2023,134610,23.0,0.0170863977416239
39159,"Union County, Ohio",2023,69637,46.0,0.0660568376007007
40131,"Rogers County, Oklahoma",2023,100248,78.0,0.0778070385444098
35049,"Santa Fe County, New Mexico",2023,155956,121.0,0.077585985790864
41071,"Yamhill County, Oregon",2023,108644,32.0,0.0294539965391554
26075,"Jackson County, Michigan",2023,159424,18.0,0.0112906463267763
42011,"Berks County, Pennsylvania",2023,432821,245.0,0.0566053865223729
27037,"Dakota County, Minnesota",2023,447440,168.0,0.0375469336670838
37063,"Durham County, North Carolina",2023,336892,123.0,0.0365102169241181
42075,"Lebanon County, Pennsylvania",2023,144252,142.0,0.0984388431356237
27123,"Ramsey County, Minnesota",2023,536075,232.0,0.0432775264655132
27035,"Crow Wing County, Minnesota",2023,68304,46.0,0.0673459826657296
37191,"Wayne County, North Carolina",2023,118686,24.0,0.020221424599363
42081,"Lycoming County, Pennsylvania",2023,112724,12.0,0.010645470352365
55087,"Outagamie County, Wisconsin",2023,193234,131.0,0.0677934524980076
27003,"Anoka County, Minnesota",2023,372441,436.0,0.1170655217873435
42079,"Luzerne County, Pennsylvania",2023,327388,64.0,0.0195486700795386
39151,"Stark County, Ohio",2023,372716,135.0,0.0362206076476459
18043,"Floyd County, Indiana",2023,80809,41.0,0.0507369228675023
39141,"Ross County, Ohio",2023,76501,10.0,0.0130717245526202
18039,"Elkhart County, Indiana",2023,206409,362.0,0.1753799495177051
13063,"Clayton County, Georgia",2023,298300,769.0,0.2577941669460274
29071,"Franklin County, Missouri",2023,106404,133.0,0.1249953009285365
1083,"Limestone County, Alabama",2023,114654,0.0,0.0
21093,"Hardin County, Kentucky",2023,112273,425.0,0.3785415905872293
22073,"Ouachita Parish, Louisiana",2023,157568,220.0,0.1396222583265637
37027,"Caldwell County, North Carolina",2023,80574,0.0,0.0
48213,"Henderson County, Texas",2023,86158,0.0,0.0
53025,"Grant County, Washington",2023,102678,64.0,0.0623307816669588
13151,"Henry County, Georgia",2023,254613,248.0,0.0974027249197802
13139,"Hall County, Georgia",2023,217267,0.0,0.0
39145,"Scioto County, Ohio",2023,71969,60.0,0.083369228417791
55133,"Waukesha County, Wisconsin",2023,412591,136.0,0.0329624252589125
55141,"Wood County, Wisconsin",2023,73939,73.0,0.0987300342173954
