id,k
6505155,20
4311566,40
13014790,40
657670,20
12951960,20
34667288,20
2860937,40
14441982,40
14548046,40
94773483,20
203840,20
14168120,40
1595687,40
20607598,20
6354327,20
12363006,40
80816711,40
6613616,40
3469905,40
25653601,40
10279393,40
53105943,40
14608022,40
14361060,40
25948040,40
2888683,20
65301456,40
22103821,20
53102090,40
24616990,20
959995,20
5309115,20
42207258,40
9702024,40
54274095,40
11028823,40
8650764,40
3933130,20
5914116,40
2812541,40
2208601,20
2205459,20
79327958,40
1009729,20
28508203,40
10290613,40
23451831,40
1716352,20
302953,20
36000337,20
32007000,20
39901742,40
10021060,40
28505530,20
5194873,40
12352314,40
14978377,40
3233472,20
21858667,40
13528050,40
65106425,40
28582594,40
22221182,20
40100251,20
54561116,20
34169458,40
41870832,40
45102988,20
25769863,40
44726660,40
21082472,40
24157465,20
2278464,20
1774492,20
55200759,40
36045284,40
16224680,40
2875000,40
8731837,40
80835619,40
79333044,40
3477320,40
42803570,40
94707030,40
14517213,20
54755484,20
34177663,40
1212443,20
1791737,40
42908951,40
24653985,20
3270912,40
25047965,20
1211641,20
12969192,40
12931489,20
3530736,40
384666,20
3832694,20
65109485,40
953563,20
40111229,20
52306754,40
2017628,20
182206,20
29986451,40
22288236,20
9215241,20
678155,20
42138094,40
55729711,40
2237300,20
717339,20
2849178,40
23748222,40
1168185,20
8652350,40
55500294,40
10200460,20
14103052,10
21848750,20
23422831,40
22250581,20
14505339,20
1149776,20
2679647,40
1475010,40
13456180,40
12977829,20
94794235,40
54541875,40
53301562,40
1271669,20
4644239,20
16511867,40
30925584,40
25751557,20
22105824,40
2237199,20
65300174,40
12917567,20
23477776,40
20618670,20
34642757,20
6712215,40
1223690,20
52207035,40
364070,20
53700109,40
46664750,20
1776215,20
28568273,40
6500331,10
435309,20
2108879,20
721735,20
34662138,40
5515270,20
2257777,40
42907660,40
32009151,20
80488730,40
13102052,20
1057154,20
65205801,40
20614616,20
5182697,20
42106281,40
21087989,20
91183740,40
22211624,20
54293189,40
34663207,40
1481061,40
33490694,40
11900547,20
53100093,40
1297244,40
52202749,40
1929844,20
373400,40
5313694,40
55801486,40
1014889,20
1763695,20
10292993,40
867543,20
91167329,40
22247610,40
16202899,20
9226790,40
35062352,10
54259517,40
4504712,20
20661460,20
33411751,40
10223827,20
14502020,20
12417440,40
2276623,20
1031198,20
34590943,20
4832647,40
4442326,40
34607455,40
39924823,40
2847421,20
22274286,20
1059769,20
1069543,20
24571318,40
1407651,20
10896368,40
34652744,40
2289121,20
80432735,40
52201472,40
22243062,20
13234013,40
53602040,40
54226023,40
13787624,40
1342460,20
14201372,20
2116189,20
4623738,20
8646945,40
12340189,40
24608068,20
1045288,40
935166,20
3483738,40
1680943,40
14996073,40
46653570,20
625159,20
1400517,10
26087960,40
34664335,20
14008980,40
54784280,20
319880,20
65206240,20
2220849,20
349330,20
20609620,20
54502786,40
48766240,40
24548782,20
30992001,40
5222060,20
935735,20
3266125,40
1089927,40
10820035,40
2313391,20
10600167,20
13525271,40
1724576,20
16208404,20
32042353,20
229105,40
52205325,40
25942425,40
35021346,20
1575325,40
2844821,20
14909553,20
690783,20
962848,20
1200798,10
33497192,40
55754252,40
39973484,40
24665568,20
20701730,20
45133913,20
55746810,40
21527474,40
55675999,40
48749630,40
2808447,20
23729104,40
4295676,10
9227878,40
721247,10
2805197,20
9234947,20
48735728,40
12338427,40
33424241,40
13201000,20
52705517,40
10220992,20
1056778,40
88149943,40
8671966,40
12925020,40
54707381,40
14324571,20
3715787,40
34479538,40
34617744,40
53300762,40
34686592,40
8133174,40
14910799,20
4643844,20
51697408,40
2258714,20
23717653,20
34603115,40
14800730,20
21888760,40
81460350,40
24295280,40
25612840,20
20698682,20
21858586,40
35030728,20
16305566,40
45168210,40
4648730,40
21092133,40
6411002,20
1657950,20
2260565,20
2616378,10
23448253,40
34635963,40
54794013,40
39972488,40
13799991,20
3269620,40
53304706,40
12971138,20
456365,40
1293001,20
6319483,40
42801896,40
2206188,20
1360680,40
13715909,20
80400639,40
324396,20
39938697,40
2284049,20
2818159,20
14965887,40
2011182,20
1196561,20
2148030,20
5173426,40
13017640,40
318965,20
4405790,20
46683895,20
42902758,40
4619340,20
14981840,40
20637225,20
20603886,20
16254279,20
42576474,40
54774420,40
143910,40
39955591,40
5004900,20
52900038,40
400327,10
22553940,40
39957420,40
53702353,40
12364819,40
2845105,40
34628720,20
13002970,20
53304782,40
23769890,40
1775324,40
54289300,40
3665852,40
34633979,40
33484686,40
662992,20
54000410,40
7972873,40
14938065,20
8134251,40
3848159,40
966975,20
28567226,40
22100873,20
2256975,20
11008920,20
1196006,20
4497899,20
22253661,20
4670167,20
14236915,40
738824,20
10843795,40
12566608,20
6432433,40
54707417,40
813672,20
2859815,40
34697357,40
65304254,40
14800020,40
274615,40
2177862,40
14444574,40
51683482,40
22581766,20
11004703,40
16245067,40
2135795,20
29605334,40
39910466,40
321095,20
2287897,20
5038618,20
1901311,20
55812414,40
54206057,40
53000317,40
372978,20
54408498,40
343676,20
1806734,40
5508649,20
52706805,40
14400065,10
6377076,20
938998,20
23766689,40
1011995,20
35810971,40
39911233,40
42143462,40
88103382,40
33474079,40
850250,20
3433188,20
8728119,20
34507116,40
1981277,40
54407363,40
741850,20
312134,20
4700902,20
34682724,40
53402394,40
2638673,40
21084300,40
34462260,40
14913844,20
34625682,40
45146071,40
34129801,20
22272160,20
14928914,20
12427578,40
289744,40
53503337,40
14005794,40
52307601,40
9239922,40
53503756,40
8130213,40
2256860,20
1610180,20
35831014,20
13200852,20
14400413,20
608815,20
33403880,40
9212129,40
39949036,40
34203281,40
4661583,20
33436614,40
1099337,40
12840610,40
1363220,20
32773021,20
36094153,40
762520,20
32723121,20
23724455,40
41892577,40
3416569,20
1340190,40
5253543,40
65303592,40
39927911,40
2816873,10
42726999,40
94708002,20
15200914,20
3291960,40
23415371,20
54178550,40
1162233,20
30967457,20
54574102,40
25902687,20
22778349,40
954390,20
55106388,40
1461281,20
24660299,20
14122863,20
5164320,40
88177670,40
42809767,40
23471590,40
79306993,40
2602504,10
3103641,20
80483658,40
44715170,40
2805028,20
14641429,40
41868315,40
10276424,40
2214113,20
91112222,40
4624718,20
36796611,40
34632735,40
24561584,20
1783785,40
5175526,40
2947757,40
24197416,20
13109553,40
23714450,40
25935500,40
42178258,40
9999230,20
8501203,20
2262037,20
25789449,20
51673924,40
24265330,40
53703540,40
14388235,40
5137160,20
14924358,20
936464,20
12901857,20
41812247,20
94740038,20
13329200,40
1304461,20
11646225,40
54221315,40
55807224,40
34177035,40
21092850,20
48727741,40
1659367,20
88185087,40
295990,40
16510739,40
53705446,40
20675569,10
10048669,40
14411377,20
53303445,40
614130,20
29911222,40
7003862,20
45119740,20
6707556,40
54232970,40
23743999,20
20056125,40
3482600,40
8603472,20
65203605,40
14939185,40
1111400,20
1456059,40
16241959,20
651893,10
14919370,20
55657583,40
1711059,20
1723928,20
54200733,40
24527238,20
1463764,40
41879473,40
5021189,20
8501572,40
11018518,40
53302858,40
941921,20
1408666,20
4808819,40
80463380,40
5792649,40
3233740,40
42900108,40
14311283,20
7104618,20
14416425,20
25942476,40
34149144,20
1073443,40
396214,20
34673695,40
1659405,40
7139896,40
9326677,40
25834827,20
48787833,40
54725321,20
48728128,40
14246147,40
309109,20
53107265,40
34670629,40
36610959,40
28583671,40
54704021,40
12948950,20
42594693,40
23770538,40
7139063,40
14944561,20
32921878,20
24508667,20
46647724,20
16270932,40
4653009,20
42800221,40
437573,40
14615835,20
1794671,40
323225,20
2855879,20
4801288,20
52201728,40
14705699,40
1427245,20
1560310,40
7908342,20
36753726,20
65109734,40
12936910,20
1047361,20
12806765,20
12311766,20
1125842,20
16305574,40
94738220,40
52104143,40
80451870,40
1734610,20
323012,20
21035970,40
1569929,20
42902319,40
36741744,20
12452955,40
24562858,20
34486216,40
14980312,40
54798566,40
2837213,20
53104193,40
2889469,40
65106926,40
1056506,20
33417318,40
1981803,20
10620818,20
45150931,20
4603680,20
1807420,40
29600820,40
3539237,40
5142423,40
24696161,20
1153757,20
34680845,40
42804910,40
10200916,10
53703468,40
35034766,40
21870306,20
13301004,10
53705903,40
12930482,20
42909557,40
2813220,40
52305081,20
308056,20
44708073,40
1046403,20
175420,40
2632713,20
21853754,20
94742502,40
2813688,20
14540258,20
10013504,40
12998613,20
7116110,40
1946617,20
14575582,20
24534714,40
696668,20
2525011,40
25838873,20
54707137,40
25182625,40
6507654,20
13226436,40
745286,20
4800370,20
8670722,40
32741529,40
14645645,40
4420594,20
3029751,40
53503654,40
28590929,40
1775090,20
30942306,40
81432356,40
8402264,40
24590290,20
625515,20
23755423,40
24546879,20
1568086,40
25735772,40
22506241,20
906646,20
54243726,40
998001,20
12913502,20
335398,10
1672584,20
1577662,40
13325027,40
54003559,40
905330,10
55816223,40
44709919,40
472840,40
1448552,20
8406340,20
3908666,20
54513197,20
94776440,40
54765145,40
1646290,20
1805932,40
1630490,20
5139244,40
33358206,40
713422,20
21868352,20
23403578,40
13016709,40
1050478,40
716219,10
44701783,40
8652945,40
984132,40
13441701,40
24669008,20
24596086,40
689165,20
1637592,20
14413639,20
9221900,40
723576,20
5171946,40
53401642,40
1575252,20
42907146,40
864226,20
42807347,40
28599632,40
8124329,40
14939975,20
65109653,20
616273,20
39901912,40
54766893,40
36031216,20
52106020,40
21841764,40
13466852,40
3532798,20
13626477,40
9928871,20
747840,40
2248280,20
1658328,20
2133822,20
55884407,40
650250,20
42236983,40
7400195,20
1695428,40
28559762,20
7601581,20
52104261,40
1675362,40
2279479,20
45154449,20
3451682,40
34673490,40
13212435,40
36024449,20
30990661,40
945188,20
397237,20
1089749,40
54503965,20
1805690,40
241156,20
754552,20
45189528,20
724335,10
34606840,40
10854657,40
7127740,40
54547466,20
1155105,40
88136370,20
24584894,20
1443437,20
328294,20
23718021,40
10234381,40
1301810,20
54524253,20
54227658,20
5028949,10
42174430,40
29631700,40
4698134,20
16224477,10
28558022,20
34669469,40
282480,40
4669029,20
702250,20
42901559,40
452211,40
36028916,20
1663003,20
45062340,20
80808247,40
16255429,40
52308000,40
28543386,40
5138221,20
26071282,20
608203,20
44765070,40
10813330,20
42808621,40
88107701,40
32066465,20
31001319,40
337870,20
20067852,40
80844430,40
134112,20
1097806,40
14999196,40
671282,20
24603970,20
52708657,40
21500029,20
3522563,20
761338,20
88166139,40
54523435,20
54732484,40
52900286,40
9968709,40
10632204,20
911330,20
33417652,40
31218780,40
24653861,20
42236789,20
25683896,40
14236192,40
14014254,40
2277042,20
16200594,20
16217551,20
10685219,40
81447191,40
615099,20
12349895,40
21089582,20
391921,20
23406330,40
20632410,20
88132269,40
80451217,40
1743791,20
3009394,40
1122584,20
42905025,40
24659185,20
39926060,40
25847945,40
24171743,10
3822362,20
36762342,40
2401886,40
13328239,40
32503245,40
54541654,20
680311,20
14524724,20
2120763,20
1969420,20
21039348,40
3252337,40
1716301,20
20662521,20
65306833,40
45072361,40
789020,20
42597749,40
4201809,10
14506084,20
267082,40
45142734,20
12427500,40
21099529,40
30995221,40
4686250,20
2248611,20
14903768,20
44115733,20
8667217,40
14989484,40
228893,20
52305028,40
44148852,20
35015516,40
1291793,40
10022368,40
10018026,40
44700326,40
4672453,20
24143782,20
40100103,40
42236290,40
1428470,20
22724133,20
24583316,20
29627265,40
14440983,40
4402324,20
2952971,40
44701714,40
34123471,20
1589040,40
53305051,40
40118380,40
42254345,40
14440986,40
23403381,40
65301037,40
14936712,20
36068390,40
10845003,40
3277259,40
39923738,40
9014063,40
907219,20
34666745,40
55105278,20
24587630,40
2953897,40
44702710,40
65201745,40
1901036,40
1738518,20
208264,20
52205835,40
44705659,40
5084423,10
23495154,40
14192012,10
34340499,40
16217110,40
34687980,40
389978,20
11629304,40
23452080,40
34255850,40
24633143,20
23768274,40
54506611,20
12920231,20
3470679,40
26345862,40
14678683,40
2869802,40
54701645,40
44702476,40
2320584,20
39915182,40
34621091,40
12965030,20
1607022,40
36736899,40
42730104,40
42903768,40
42908970,40
21852928,40
48754161,40
11510524,40
1307010,20
34164453,20
23757248,20
44708313,40
54776333,40
297526,40
2253640,20
32921908,20
44726830,40
1478427,40
5139376,40
5300290,20
34155368,40
8639582,40
10037870,40
30958121,40
54766800,40
65109194,40
511854,40
1325221,20
24528633,20
14369354,40
24610054,20
1925318,20
7905637,20
41888200,40
12979414,20
4840666,40
14923203,20
3202429,20
54005419,40
16233182,20
45174547,40
2875730,40
13803689,20
16256433,40
632791,20
55892523,40
53707565,40
12468495,40
23446170,40
39921875,40
364010,20
974099,20
52503173,40
2232731,20
1449508,20
39924033,40
13101765,20
2878157,40
1359690,40
17020590,40
33435189,20
17004101,20
52106104,40
65204852,40
35082965,20
12429481,40
26091739,20
5138523,40
42522439,20
33384274,40
52201410,40
23482753,40
33340250,40
410829,20
23419610,40
22206426,40
13106198,40
20019602,20
44123370,20
14207087,20
42902526,40
15710262,40
1629093,20
2250365,20
14329735,40
14920123,20
33465894,40
3522962,20
735027,20
4602196,20
24159271,20
22262571,20
29979862,40
23428775,40
54517761,20
1444492,20
14222302,40
20699190,20
8524130,40
30997771,20
10216316,20
14232812,40
42145058,40
52703988,40
928895,20
639532,20
42700248,40
54787874,20
23778130,40
1907034,20
45127581,40
36033685,20
44704018,40
48730645,40
42808588,40
1035142,20
65302879,40
55730558,40
1337521,20
2677270,40
6390129,20
194468,40
53106373,40
53101769,40
1005855,20
4317149,40
1902105,20
28534743,40
22287973,20
53101933,40
9237334,40
3482782,40
1038826,20
1802607,20
32036442,20
24603961,20
2129167,20
967173,20
26033283,20
13753010,40
36797820,40
26059231,20
16271459,20
81414382,20
10230114,40
41840666,40
55719821,40
1047523,40
54500982,40
65205853,20
178640,20
1669087,40
16293584,40
80803172,40
55837662,40
6605982,40
3457567,20
94728577,20
42143454,40
4846613,40
33435987,40
65305368,40
29964571,40
385115,20
14006782,20
7130309,40
52706257,40
33408807,40
32739443,20
1438700,20
53501768,40
15015149,40
32059221,20
10114718,20
2090970,40
34614397,40
218553,20
24627518,20
94737126,40
24545198,40
5031222,20
2248492,20
14667541,40
42900691,40
1794779,40
29603005,40
91155231,40
14541521,20
4401441,20
26087065,20
34310438,40
5513286,40
24669440,20
679879,20
6100023,20
4232798,20
21092540,40
24629200,20
2269953,20
3011046,40
14926784,20
5117704,40
914797,20
1466550,20
11606061,20
1271730,20
14907399,20
91173256,40
30905907,20
1031104,20
16289439,20
635294,20
36034045,20
6559387,40
12903639,40
52305869,40
1055240,20
14401410,10
29631904,20
24520047,20
48778877,40
5192218,40
52100998,40
33470103,40
16206851,20
2644770,40
33428409,40
5000262,20
295094,40
36004855,20
2211610,20
54533740,20
81450281,40
2285169,20
65304210,40
25974300,40
24637262,20
23746467,20
7927380,40
53304286,40
3243281,20
4207807,20
25792555,40
34194371,40
15221946,40
65308558,40
34497285,40
14197200,40
9002324,20
14592339,20
14441494,40
3644863,40
46612416,20
13780557,40
53604244,40
34640320,40
1403990,20
13477820,40
88103374,40
2211246,20
29928133,40
518913,20
81406223,20
44708798,40
816485,20
14705672,40
23920637,40
55300027,40
8713774,40
45157910,20
2808471,20
6339530,20
14339609,40
35837055,40
2813934,20
1703129,20
9202935,20
13600532,10
94743134,20
9034030,40
13703773,20
9235102,40
9223112,40
42809212,40
26091020,20
41878019,40
1084259,40
1026054,20
23769157,40
207055,20
4630491,20
42904993,40
786837,40
2406101,40
1657437,40
14352281,40
42783097,40
20059671,40
5262461,40
2620049,10
2408325,40
36003557,20
16293908,40
947970,20
7611277,40
34173126,40
42707838,40
12997501,20
80469507,40
974129,40
30976227,40
21868433,40
1125567,20
770604,20
26093081,20
53000615,40
35837969,40
4622880,20
910945,20
34604057,40
1428209,20
3616681,20
2003724,20
12979627,20
88122506,40
53301976,40
1610406,20
34605304,40
22539999,20
22108270,40
53401711,40
21822310,20
52901999,40
1416308,20
30960967,40
14704528,40
8631859,10
52300332,40
1507290,20
303178,20
1415522,20
20033389,40
694649,20
2121476,40
4328060,40
55885462,40
51679965,40
2668777,40
94754144,40
1014951,40
65101690,40
3429989,20
4686683,10
895741,20
1315722,40
51697572,40
11500085,20
8709700,20
6619444,40
10832459,40
352136,20
22250603,20
42223822,40
5249538,40
13014080,20
24646539,20
23739207,40
5737869,20
46632328,40
34174818,40
17023327,40
39933750,40
44728220,40
1724584,20
5217296,40
51624460,40
24672610,20
4000749,10
1355619,40
2010895,20
5279780,40
2840880,40
12512680,20
601829,20
44706968,40
4675800,20
14563460,40
33440166,40
1170481,20
25923870,40
1752014,20
2104830,20
2186179,20
4657225,20
416541,20
5303788,20
55651062,40
949396,20
65301970,40
741809,20
88186385,40
41896157,40
23414014,40
55626840,40
7139675,40
33430896,40
12454443,40
4615700,40
1337467,40
23907266,40
172715,20
1784153,40
1676989,20
14303272,20
10600566,20
14235676,40
955019,20
5145457,40
45085412,40
1442570,20
1358782,40
1721143,20
32029381,20
45128561,20
34661778,40
1510436,20
5290988,40
6900100,20
55699901,40
33466173,40
16511034,40
14913380,20
20700202,20
5510120,20
35026720,20
814326,20
14407671,40
53106997,40
2301113,20
53703180,40
45126127,20
53705322,40
23785020,40
44585004,20
12928313,20
10303839,20
53504485,40
1985744,40
442330,20
13706322,20
4635884,20
24166235,20
65302485,40
22278290,20
1787829,40
55839797,40
1304089,20
16259971,20
53200920,40
453412,20
5010985,20
106402,20
10230467,20
35825197,40
42237548,40
55802438,40
6555063,40
13785419,40
55706452,40
33365075,40
33484074,40
52708955,40
4615140,20
6603068,20
1430122,20
36727890,20
1560425,20
12307513,40
42196132,40
65108037,40
54544548,20
33323321,40
636622,20
2846700,20
6613705,40
4516036,40
52206283,40
36735957,40
1001086,20
5100550,20
20642059,20
25697277,40
51656418,40
44752733,40
65103938,40
193070,20
1026542,20
32028750,20
1334140,20
34635939,40
46677240,20
23916249,40
25981382,40
34634690,20
34406107,40
33427011,40
8134570,40
21096627,40
1423096,20
1606689,20
338931,20
51613387,40
1506323,20
42167965,40
815152,20
14973324,40
53708590,40
65104415,40
13456555,40
55654789,40
4653041,20
23414596,40
1405357,20
14981033,20
24539627,20
65304156,40
1061275,20
14360462,20
7502206,20
23703474,40
23916273,40
1270329,20
14979217,40
13529722,40
245232,40
1194917,20
39974154,40
22715541,40
81416440,40
2873516,40
21810389,20
22225390,40
9237024,40
511420,20
73621218,40
5522706,40
7111649,20
13474855,40
1317075,20
52308994,40
52101275,40
44703060,40
36039519,20
5500885,20
12838578,40
3340031,40
1021303,20
53104798,40
24691194,20
12577944,20
51695308,40
2251000,20
20636717,20
1091778,40
14551845,40
160571,20
3244091,40
1032410,20
22566112,20
3416992,20
94797536,40
607452,20
65204161,40
3110818,20
9246279,40
80459820,40
54409994,40
32746229,40
65100399,40
42230489,40
1982893,40
94762767,40
52305908,40
13210564,20
53702121,40
80832237,40
32020171,20
29636000,40
32041381,20
88185800,40
80478573,40
2846241,20
65208773,20
10835504,40
81462271,40
21877661,20
1982915,40
872385,20
25857045,20
14304422,20
14960664,20
2844400,20
81448627,40
16220315,40
32015674,20
48735124,40
26017172,20
5535611,40
14608545,20
187232,20
13327704,40
32085532,20
2835754,20
21827249,20
21887756,20
13780840,40
1002406,20
1312936,20
12499196,40
14222310,40
22592873,40
1193198,40
54409917,40
65202504,40
88191184,40
3432548,20
5042291,20
4235606,20
52707325,40
4006070,40
42542421,20
757063,20
54400338,40
53506326,40
24591629,40
54900112,40
22015744,40
12948012,20
995878,40
12913790,40
24638200,20
312754,20
418854,20
79316948,40
34672907,40
55867022,40
25640070,20
502545,20
22289828,20
111155,20
53504078,40
25625730,20
966827,20
2521822,20
1307940,20
36767034,40
6348297,20
32061943,20
363847,20
14308452,20
20047665,40
2152053,40
23445343,40
33475687,40
12860573,40
1688634,40
5502306,20
1172638,20
26061058,40
231959,20
34321985,40
65205904,40
4624084,20
1607073,20
14237440,40
55700110,40
10820914,40
54734860,20
34123463,20
94733090,20
25007955,40
24592510,20
9324569,40
4199146,20
44700476,40
28536622,20
35826401,40
1771183,20
2229900,20
53302042,40
22236236,20
80455107,40
1762869,20
13319051,40
4619200,20
88104516,40
4116615,10
34650539,40
39903257,40
2310350,20
65209277,40
65309783,40
44703944,40
53303095,40
23454709,40
34346502,40
22230920,20
24578444,20
16500350,20
11330457,40
12928356,20
12421022,20
1972065,40
2800705,10
34641505,40
48721506,40
20008538,40
5010462,20
14225620,40
35022547,40
931322,20
4602498,20
88188523,40
34309810,40
12903060,20
94752982,40
14592533,40
900672,20
88173453,40
81400985,40
2973294,40
762253,20
1479717,20
6611222,40
23457058,40
5149371,40
29656141,40
80804683,40
607843,10
52300753,20
412384,10
42239028,40
88120503,40
760617,20
20655266,20
22589740,40
218758,20
34344941,40
12307572,20
1685368,40
34691375,40
22758704,20
16710546,40
91143977,40
33481423,40
24646253,40
88102807,40
14902907,20
1624989,20
22294694,20
16223330,20
48748935,40
4234049,20
304697,20
1462563,20
12928054,20
3283046,40
54516196,20
14912767,20
54245567,40
14358310,20
65102096,40
1077864,40
1640119,20
54560632,20
1093720,40
53303980,40
14704544,40
2848436,40
54706504,40
2200856,20
23443324,40
2018314,20
14966565,20
33110546,40
88154645,40
30987245,40
4456360,20
53102162,40
44703781,40
39946150,40
13606255,20
2102250,20
20600518,20
54737800,40
2600706,20
54799090,40
15600637,20
29956846,40
52701572,40
412279,20
23472880,40
3537145,40
34675736,40
20037805,40
1777769,40
29989760,40
23778288,40
23755580,40
21838950,20
2030977,40
30931045,20
6604633,40
2027747,20
891746,20
1772937,20
4298853,20
42909785,40
35092863,20
22506217,40
55840078,40
14991101,40
1270947,20
9403108,40
94729581,40
12994855,40
2313944,20
286346,40
53706421,40
1550080,40
8114803,40
23416939,40
16256956,20
8654280,40
14606771,20
53704769,40
1074717,40
3965066,40
23919752,40
88147312,40
94748209,40
349313,20
10013679,40
6402747,20
36765082,20
36041637,20
2112884,20
36011762,40
114600,20
1424173,20
1368559,40
14211254,20
1024604,20
14661470,40
305715,20
12508780,10
176079,20
4604270,20
9211799,20
4521250,20
54715288,20
15007383,20
45104190,20
331783,20
65209800,40
25068717,20
25723340,20
2112566,20
28568052,40
23925728,40
14165678,20
32504721,40
3865274,20
2645718,40
21835691,20
22738398,20
916862,20
54704139,40
1601601,20
2200694,10
9061860,40
55100286,20
52705873,40
34107754,40
22225560,20
54100789,40
54588170,20
80475698,40
42905031,40
41870298,40
314374,20
25890506,40
1776932,40
5132126,20
24533920,20
14654830,20
30901103,20
642576,20
32077521,20
21094993,20
14305020,20
2843183,20
358550,20
14607190,20
2503344,40
2635534,20
1503979,20
22103716,20
9212884,40
9220283,40
1322699,20
16204174,20
3539628,40
3439704,20
12975656,40
1630717,40
704130,20
10293795,40
305022,20
1038451,20
4676386,10
1322958,20
55677967,40
42247020,40
1487574,40
10803491,20
44107811,40
1424076,20
2021838,20
42807741,40
1580361,40
23414472,40
21088373,40
14580950,20
44158920,40
5907802,40
11500190,20
23405902,40
52300897,40
1323180,20
12415936,20
13426095,40
25941666,20
4473850,40
1415930,20
34340684,40
12942723,20
5838398,40
13726471,40
88176673,40
94794243,40
14604647,20
33356998,40
5743893,40
14980061,40
54550386,40
42188148,40
902896,10
1804960,40
55826083,40
12900281,20
34612653,20
13231642,40
22274898,40
34157066,20
4203097,20
23405716,40
790095,20
667803,20
3539938,40
42907743,40
14567946,40
23431504,40
54703190,40
309885,20
5500745,20
7801033,20
13908804,40
42749875,40
2511282,20
34684255,40
88180026,40
8627029,40
1021532,20
32006578,20
34407545,40
1085727,40
52308564,40
16243919,20
8651205,40
12311098,40
21071721,40
42902091,40
51603896,40
3880877,40
6208720,40
33498059,40
40102661,40
48721107,40
1951270,40
3113418,40
44173210,20
13003186,20
14317788,40
286958,20
3449238,20
48738441,40
2311453,40
10005030,20
54725933,20
2026651,20
52307128,40
919608,20
1347144,40
53504557,40
3220427,20
25933922,40
2851822,20
35009451,20
1295179,40
53202193,40
42902560,40
33478228,40
2325306,40
2849879,40
55867073,40
20605897,20
5711533,20
426369,20
13641840,40
45021694,40
80851452,40
34416234,40
23708697,20
12993425,20
961663,20
16270924,20
1487981,40
24284319,20
14007487,40
53105984,40
1024574,20
51668718,20
22023062,40
52102572,40
22207589,20
34607927,20
1044192,40
822329,20
806005,20
10284494,40
20064500,40
3462781,40
13783726,40
280933,40
46620974,40
3005917,20
25021753,20
826871,20
48705985,40
54597390,20
80430430,40
54513243,40
2602938,20
10279130,40
54006400,40
2021854,20
88185516,40
23766999,40
1731670,20
26006499,20
20671555,20
4639944,20
23402997,40
4605349,20
54267633,40
42902534,40
8512477,40
2214172,20
2811839,20
4642570,20
930156,20
1955659,20
8540454,40
1956868,20
1167391,20
319678,20
5707684,20
635391,20
4208102,20
9976612,40
10221506,20
4614313,20
22542876,20
2306557,20
51626632,40
265195,20
8681171,40
88107191,40
23756705,40
633577,20
2663651,40
267996,40
12977071,10
25627058,40
12951668,20
25043870,20
53100194,40
23500002,40
697222,20
54726395,20
20626053,40
1005596,20
65302983,40
241580,40
36078166,20
1422359,20
42731313,40
34680519,40
14389452,40
65209149,40
198919,20
1711954,20
641138,20
22288880,20
825034,20
785130,20
24212865,40
2855992,20
14422956,40
34632239,40
523348,40
13235508,40
14013835,40
14233436,40
13603817,20
601160,20
3618471,10
13538144,40
54275156,40
970832,20
53304611,40
1789821,20
500305,20
48787981,40
34344060,40
641545,20
2509032,20
2529530,40
33432864,40
12955752,20
2838970,20
39953289,40
33411611,40
23702648,20
2652846,40
14235730,40
20699751,20
29992290,40
94757682,40
53601032,40
14507250,20
1703250,10
32083246,20
88187705,40
24646113,20
846392,20
65305270,20
15011631,20
14979268,40
1262564,40
2975041,40
1355791,40
4640705,20
52700368,40
7701128,20
4845277,40
51650681,40
1319590,20
28549716,20
648949,20
35824727,40
81408811,40
1206290,20
91100860,40
52705730,20
348104,40
23601906,20
53505758,40
14996162,40
24602558,20
1791494,40
52706764,40
659770,20
14942755,40
295906,40
738638,20
1772678,20
13428314,40
2217520,20
2213656,20
12467871,40
1022547,20
42806506,40
29981247,40
924172,40
9012680,20
22000860,20
22797351,40
25650904,40
4270398,20
34616683,40
22222367,20
4618602,20
3035514,40
32099126,20
1481355,20
2657724,40
3008398,40
34684697,40
39927687,40
7901364,20
55779794,40
88150704,40
25131850,40
4662857,20
22242244,20
22235345,20
1045962,20
17013070,40
2857499,40
2286394,20
5259150,40
1039709,20
2887148,20
755583,20
7817762,40
20613393,20
6900097,40
4210484,20
42592674,40
632023,10
25994239,20
37911250,40
14906627,20
45113149,20
2249189,20
10253009,40
24671886,20
52304895,40
1335731,40
11106654,40
44703603,40
14406292,20
13836633,40
4642139,20
54551137,40
2221667,10
14925818,20
271560,40
55876544,40
34378570,40
24608289,10
3314006,20
24606626,20
14545705,40
461938,20
4317971,20
323217,20
54000454,40
25769154,40
14011000,40
45006970,20
2528584,40
16305876,40
5712815,20
45097844,40
10236147,40
3311880,40
4684753,20
411450,20
1763997,20
4325532,40
815900,20
342858,20
2279045,20
94712395,40
6515223,20
13009761,20
2279193,20
2108151,20
3669220,40
53302977,40
1374621,40
65200740,40
1016369,20
34107100,40
1267272,40
24120979,20
17015545,20
2649098,40
21804290,20
88193489,40
52702645,40
53501031,40
23737336,40
2945924,40
2411555,40
42802018,40
1041142,20
1012509,20
17021065,40
34272321,40
39968804,40
3267881,40
12432024,40
2262010,20
5711754,20
29611938,40
65102221,20
33355959,40
2325462,40
735655,20
54139910,20
94799067,40
34345519,40
4685229,20
53303723,40
53503668,40
14564289,40
36051454,20
14520168,20
52307556,40
1161946,20
30946930,10
52100196,40
34693386,40
12944149,20
2132613,20
88158292,40
4523520,40
23425911,40
14977508,40
8730520,40
53401100,40
24659215,20
