Index,StudentID,Score
34438,156,60.39
34439,3,52.32
34440,23,58.1
34441,33,62.21
34442,123,43.88
34443,19,51.12
34444,3,47.85
34445,55,66.68
34446,51,53.2
34447,107,53.32
34448,20,61.1
34449,98,40.26
34450,43,64.88
34451,86,46.11
34452,130,39.78
34453,75,42.02
34454,46,44.76
34455,151,70.69
34456,135,57.96
34457,105,49.61
34458,112,49.59
34459,155,50.05
34460,34,40.98
34461,30,63.75
34462,150,56.98
34463,38,53.46
34464,85,43.47
34465,49,53.2
34466,100,45.94
34467,94,43.07
34468,152,46.83
34469,17,43.56
34470,4,65.19
34471,33,50.46
34472,105,51.75
34473,111,23.83
34474,68,54.76
34475,24,66.62
34476,9,54.44
34477,88,37.65
34478,60,47.16
34479,61,41.08
34480,93,37.35
34481,96,43.78
34482,73,65.28
34483,136,50.21
34484,149,54.46
34485,112,25.63
34486,22,48.87
34487,31,49.3
34488,79,34.57
34489,155,55.21
34490,32,49.78
34491,8,48.16
34492,15,35.44
34493,76,54.16
34494,29,50.25
34495,43,41.17
34496,47,30.38
34497,51,63.17
34498,75,48.45
34499,75,55.38
34500,1,50.52
34501,70,50.48
34502,155,47.69
34503,73,51.0
34504,90,60.73
34505,65,37.85
34506,56,33.8
34507,101,44.26
34508,41,53.52
34509,44,54.51
34510,3,35.18
34511,66,37.71
34512,99,35.25
34513,75,57.49
34514,56,56.66
34515,124,47.97
34516,24,47.22
34517,149,58.4
34518,53,46.81
34519,124,43.53
34520,155,32.35
34521,53,52.15
34522,151,50.69
34523,89,42.92
34524,125,43.84
34525,90,57.2
34526,64,55.85
34527,141,43.9
34528,46,66.26
34529,85,52.8
34530,56,47.62
34531,44,50.34
34532,153,49.8
34533,143,46.67
34534,101,61.46
34535,147,40.94
34536,108,48.47
34537,77,63.43
34538,15,42.24
34539,154,45.62
34540,27,53.22
34541,53,25.76
34542,53,50.27
34543,65,49.55
34544,35,45.34
34545,154,23.77
34546,19,36.7
34547,53,44.08
34548,78,52.85
34549,150,35.85
34550,64,41.59
34551,34,46.46
34552,106,48.19
34553,92,57.64
34554,76,44.68
34555,71,59.64
34556,85,45.39
34557,80,65.28
34558,97,43.36
34559,15,65.84
34560,104,66.23
34561,100,45.37
34562,111,48.87
34563,50,61.87
34564,107,55.51
34565,66,65.51
34566,99,37.36
34567,34,53.86
34568,30,59.21
34569,36,52.58
34570,53,47.19
34571,31,49.78
34572,129,41.27
34573,78,52.91
34574,102,50.37
34575,17,41.52
34576,99,43.21
34577,10,59.33
34578,100,46.34
34579,145,38.52
34580,40,34.65
34581,44,52.24
34582,75,33.02
34583,57,49.61
34584,40,41.68
34585,29,54.08
34586,24,43.17
34587,124,59.14
34588,46,52.71
34589,133,53.06
34590,106,44.26
34591,72,57.82
34592,91,51.05
34593,16,55.76
34594,94,55.86
34595,152,44.52
34596,152,42.01
34597,88,40.57
34598,63,48.75
34599,13,65.18
34600,46,68.47
34601,6,39.67
34602,152,67.69
34603,37,62.89
34604,23,54.18
34605,121,56.08
34606,34,53.93
34607,135,65.05
34608,53,48.2
34609,98,52.32
34610,3,35.19
34611,121,39.77
34612,39,48.62
34613,122,34.91
34614,128,34.88
34615,79,45.96
34616,130,48.22
34617,121,64.5
34618,83,49.57
34619,34,41.48
34620,49,38.96
34621,149,51.9
34622,106,43.62
34623,97,48.63
34624,121,77.88
34625,54,62.91
34626,12,48.55
34627,128,37.38
34628,117,53.53
34629,106,62.64
34630,86,49.16
34631,106,52.55
34632,83,57.31
34633,43,52.92
34634,115,55.46
34635,87,57.3
34636,88,46.59
34637,123,42.36
34638,130,26.91
34639,129,39.24
34640,85,49.92
34641,142,44.56
34642,19,41.0
34643,69,42.41
34644,33,54.48
34645,37,53.6
34646,91,39.44
34647,24,72.33
34648,154,64.2
34649,31,36.77
34650,23,42.51
34651,111,50.58
34652,73,56.62
34653,137,60.91
34654,80,35.71
34655,46,41.51
34656,110,58.41
34657,24,66.2
34658,16,47.68
34659,142,46.31
34660,88,50.75
34661,133,54.03
34662,69,15.18
34663,122,54.79
34664,142,38.39
34665,137,45.26
34666,2,57.34
34667,27,61.03
34668,82,49.51
34669,37,62.47
34670,149,39.6
34671,73,32.36
34672,77,34.76
34673,25,60.44
34674,122,51.9
34675,75,70.95
34676,6,72.07
34677,15,43.95
34678,156,56.08
34679,18,57.92
34680,91,43.97
34681,53,55.62
34682,91,39.56
34683,91,48.9
34684,86,69.37
34685,21,48.29
34686,27,45.82
34687,156,59.12
34688,105,45.97
34689,60,59.96
34690,66,58.06
34691,27,45.02
34692,144,46.61
34693,47,45.41
34694,23,68.49
34695,41,44.05
34696,40,44.07
34697,114,53.03
34698,52,54.73
34699,29,73.08
34700,23,44.83
34701,124,46.23
34702,124,55.87
34703,26,39.4
34704,58,42.55
34705,69,56.94
34706,51,39.99
34707,137,63.78
34708,90,53.61
34709,83,46.79
34710,122,57.46
34711,116,53.68
34712,8,60.56
34713,99,42.41
34714,33,59.97
34715,50,42.77
34716,8,66.95
34717,128,58.3
34718,82,46.24
34719,38,42.09
34720,31,50.32
34721,2,68.82
34722,82,31.64
34723,71,46.92
34724,88,50.54
34725,91,64.67
34726,99,52.52
34727,151,52.62
34728,85,57.25
34729,19,55.79
34730,35,60.58
34731,80,48.31
34732,104,44.33
34733,135,46.79
34734,150,38.27
34735,136,66.63
34736,93,32.67
34737,108,51.37
34738,101,48.44
34739,84,54.88
34740,102,56.21
34741,110,48.15
34742,28,39.18
34743,119,63.81
34744,69,71.13
34745,123,51.89
34746,38,43.69
34747,65,49.1
34748,57,40.0
34749,102,49.96
34750,101,57.26
34751,46,39.1
34752,84,40.44
34753,44,49.33
34754,111,49.93
34755,131,41.97
34756,49,41.11
34757,155,66.03
34758,130,44.11
34759,72,26.88
34760,37,72.16
34761,95,53.95
34762,46,53.48
34763,143,54.71
34764,53,61.53
34765,28,48.97
34766,108,47.93
34767,151,53.05
34768,101,53.27
34769,113,48.49
34770,71,55.39
34771,12,57.0
34772,38,49.56
34773,4,50.32
34774,122,48.41
34775,21,59.66
34776,111,71.93
34777,27,56.99
34778,156,69.77
34779,84,52.77
34780,141,42.56
34781,113,70.04
34782,17,74.86
34783,91,58.54
34784,52,67.02
34785,118,48.61
34786,65,61.65
34787,75,63.1
34788,46,54.2
34789,46,60.48
34790,93,47.01
34791,81,43.26
34792,71,44.87
34793,2,65.35
34794,87,41.72
34795,74,47.13
34796,16,43.8
34797,99,47.14
34798,20,56.24
34799,27,52.8
34800,54,44.09
34801,85,58.04
34802,152,59.07
34803,60,39.48
34804,104,45.4
34805,10,50.57
34806,122,58.83
34807,63,64.78
34808,91,53.17
34809,77,69.38
34810,54,40.3
34811,72,30.6
34812,117,47.68
34813,122,41.54
34814,147,59.4
34815,70,51.32
34816,72,39.05
34817,46,45.33
34818,24,54.56
34819,57,49.47
34820,145,39.66
34821,58,65.68
34822,45,52.1
34823,26,52.61
34824,123,39.23
34825,111,52.52
34826,60,52.4
34827,37,44.47
34828,37,52.01
34829,74,66.76
34830,6,59.21
34831,53,49.54
34832,46,60.55
34833,61,35.29
34834,131,46.88
34835,155,42.04
34836,69,65.77
34837,71,40.11
34838,29,53.35
34839,8,44.09
34840,13,53.54
34841,78,47.22
34842,25,53.44
34843,65,31.3
34844,14,47.47
34845,140,60.4
34846,47,44.27
34847,82,40.36
34848,33,43.39
34849,152,68.45
34850,70,64.91
34851,69,66.21
34852,133,36.04
34853,61,52.23
34854,18,56.23
34855,85,63.78
34856,110,40.84
34857,88,51.22
34858,93,51.11
34859,66,42.06
34860,89,34.81
34861,131,63.19
34862,88,39.64
34863,98,49.92
34864,102,44.31
34865,120,47.02
34866,88,59.51
34867,55,54.48
34868,83,57.3
34869,29,67.25
34870,51,45.93
34871,1,47.83
34872,45,53.5
34873,65,48.38
34874,131,64.34
34875,149,62.71
34876,119,34.09
34877,98,59.52
34878,45,49.97
34879,102,48.19
34880,152,55.58
34881,71,41.27
34882,67,49.28
34883,123,73.96
34884,121,60.13
34885,38,55.15
34886,15,53.05
34887,72,63.85
34888,50,57.31
34889,46,44.37
34890,140,43.81
34891,75,45.23
34892,56,40.49
34893,152,49.45
34894,72,56.4
34895,69,44.87
34896,99,46.35
34897,67,52.32
34898,122,35.35
34899,73,62.98
34900,105,56.51
34901,53,51.28
34902,35,68.88
34903,18,45.38
34904,85,74.56
34905,46,75.55
34906,135,45.21
34907,57,29.35
34908,69,46.35
34909,41,38.87
34910,71,44.86
34911,27,46.81
34912,143,55.54
34913,97,48.26
34914,104,65.56
34915,60,35.1
34916,27,44.36
34917,64,38.05
34918,112,43.67
34919,142,50.23
34920,99,52.13
34921,12,46.88
34922,151,44.55
34923,110,67.86
34924,136,54.88
34925,28,47.75
34926,4,44.44
34927,39,47.6
34928,72,61.28
34929,9,42.04
34930,114,54.92
34931,52,58.78
34932,76,53.73
34933,43,36.81
34934,32,54.57
34935,38,37.63
34936,10,59.46
34937,114,42.67
34938,14,48.77
34939,55,52.95
34940,75,74.02
34941,39,60.7
34942,88,43.41
34943,6,59.45
34944,96,39.95
34945,133,71.29
34946,110,41.24
34947,129,63.77
34948,61,47.32
34949,58,35.92
34950,148,54.75
34951,42,47.29
34952,3,52.38
34953,91,64.54
34954,83,61.89
34955,32,50.2
34956,44,61.19
34957,3,49.03
34958,46,29.4
34959,6,48.81
34960,136,48.91
34961,58,49.04
34962,121,57.7
34963,40,46.57
34964,65,56.06
34965,66,36.82
34966,43,45.23
34967,121,41.47
34968,153,59.1
34969,54,53.99
34970,88,56.89
34971,62,44.58
34972,60,52.42
34973,6,43.49
34974,26,51.16
34975,69,46.71
34976,29,54.02
34977,73,49.26
34978,4,49.06
34979,55,38.57
34980,71,49.46
34981,104,73.73
34982,53,45.04
34983,1,46.7
34984,14,53.75
34985,67,40.48
34986,54,54.92
34987,127,40.48
34988,133,45.68
34989,41,49.11
34990,31,41.99
34991,51,44.45
34992,61,54.01
34993,73,54.31
34994,106,54.66
34995,16,56.8
34996,131,35.25
34997,104,53.85
34998,128,50.38
34999,96,55.75
35000,12,63.21
35001,112,47.87
35002,47,54.8
35003,145,54.42
35004,63,54.62
35005,11,63.24
35006,24,47.83
35007,25,56.91
35008,70,58.58
35009,21,52.64
35010,106,50.57
35011,54,58.68
35012,49,32.33
35013,15,51.75
35014,126,48.52
35015,9,73.67
35016,72,65.73
35017,115,32.35
35018,85,49.41
35019,112,44.06
35020,65,56.57
35021,66,50.02
35022,151,46.12
35023,1,57.79
35024,55,56.53
35025,122,40.04
35026,150,67.59
35027,66,58.89
35028,81,35.7
35029,82,59.28
35030,27,47.9
35031,18,54.86
35032,149,64.39
35033,28,39.75
35034,73,48.2
35035,79,52.35
35036,128,44.26
35037,34,41.99
35038,9,45.54
35039,23,58.21
35040,128,37.0
35041,131,41.5
35042,60,59.24
35043,96,48.95
35044,86,65.32
35045,54,59.37
35046,20,49.55
35047,108,23.98
35048,105,46.15
35049,71,57.25
35050,140,56.98
35051,57,20.58
35052,85,66.98
35053,34,54.05
35054,70,47.64
35055,24,63.23
35056,47,60.82
35057,8,46.29
35058,140,53.83
35059,139,54.66
35060,68,57.53
35061,55,41.96
35062,31,49.96
35063,108,52.56
35064,121,39.05
35065,99,63.67
35066,27,56.14
35067,78,58.11
35068,115,49.22
35069,123,49.46
35070,82,35.08
35071,31,44.32
35072,124,61.78
35073,80,46.3
35074,23,49.41
35075,3,47.74
35076,64,48.56
35077,110,50.74
35078,53,59.79
35079,124,51.09
35080,40,50.04
35081,78,47.51
35082,72,55.39
35083,44,54.93
35084,76,43.99
35085,75,55.52
35086,51,56.7
35087,82,64.94
35088,71,55.39
35089,37,60.57
35090,36,60.16
35091,72,47.4
35092,124,41.25
35093,18,51.82
35094,114,54.37
35095,110,50.33
35096,85,61.09
35097,88,50.89
35098,79,58.86
35099,82,53.84
35100,85,27.07
35101,155,38.08
35102,38,54.4
35103,32,47.76
35104,137,49.98
35105,35,53.53
35106,92,46.85
35107,70,43.62
35108,42,50.0
35109,97,49.36
35110,29,58.96
35111,99,64.35
35112,11,64.75
35113,8,49.69
35114,111,51.79
35115,31,59.4
35116,25,48.33
35117,31,31.57
35118,25,52.87
35119,24,48.66
35120,106,53.76
35121,69,54.62
35122,27,40.82
35123,123,52.55
35124,127,39.94
35125,2,50.51
35126,105,47.58
35127,80,50.0
35128,52,53.42
35129,130,63.95
35130,15,47.35
35131,98,39.74
35132,43,33.66
35133,109,47.98
35134,54,35.71
35135,97,27.77
35136,71,47.85
35137,62,59.68
35138,125,67.73
35139,72,47.72
35140,32,46.27
35141,66,50.87
35142,135,40.48
35143,92,52.44
35144,58,50.07
35145,97,63.52
35146,141,55.3
35147,27,53.87
35148,135,54.48
35149,46,51.02
35150,36,52.36
35151,102,50.36
35152,106,60.36
35153,8,39.81
35154,35,50.77
35155,28,28.54
35156,39,59.88
35157,89,35.92
35158,106,61.72
35159,24,42.51
35160,143,56.92
35161,97,62.73
35162,55,36.48
35163,29,68.93
35164,86,52.16
35165,35,58.92
35166,34,58.31
35167,112,61.27
35168,55,51.51
35169,33,49.67
35170,46,52.77
35171,24,39.95
35172,24,52.87
35173,21,52.38
35174,100,50.42
35175,154,57.22
35176,118,40.61
35177,47,57.81
35178,108,47.04
35179,152,41.22
35180,6,63.2
35181,10,55.56
35182,27,39.09
35183,84,41.31
35184,108,77.43
35185,122,47.28
35186,83,41.54
35187,79,49.05
35188,61,52.25
35189,106,34.45
35190,110,44.19
35191,95,64.73
35192,76,52.45
35193,72,45.33
35194,75,32.95
35195,29,59.04
35196,23,47.65
35197,13,53.6
35198,154,36.39
35199,44,56.06
35200,128,48.96
35201,15,41.26
35202,34,53.92
35203,123,59.65
35204,104,47.24
35205,40,32.63
35206,60,43.43
35207,29,48.06
35208,75,55.81
35209,9,26.78
35210,40,54.97
35211,18,63.58
35212,35,31.24
35213,17,42.7
35214,149,45.86
35215,110,48.21
35216,118,19.78
35217,110,45.77
35218,3,36.44
35219,3,45.11
35220,126,43.89
35221,64,44.71
35222,40,46.35
35223,50,20.7
35224,143,41.69
35225,76,42.3
35226,100,49.59
35227,96,58.24
35228,144,43.18
35229,57,61.76
35230,76,53.75
35231,129,49.61
35232,29,56.55
35233,129,62.8
35234,124,49.6
35235,15,52.64
35236,97,40.84
35237,85,45.25
35238,107,29.71
35239,136,45.7
35240,79,30.8
35241,47,49.95
35242,46,51.35
35243,15,55.12
35244,140,42.79
35245,97,38.55
35246,77,42.16
35247,66,57.27
35248,70,75.31
35249,44,68.69
35250,28,72.75
35251,154,65.05
35252,100,50.83
35253,70,34.38
35254,127,38.2
35255,60,56.53
35256,137,63.09
35257,79,47.59
35258,46,54.57
35259,107,52.28
35260,80,63.0
35261,33,59.85
35262,88,45.62
35263,124,53.46
35264,126,39.75
35265,50,62.39
35266,31,38.39
35267,111,42.76
35268,98,56.63
35269,88,31.37
35270,27,50.62
35271,114,41.27
35272,149,59.47
35273,22,58.48
35274,106,44.69
35275,58,53.16
35276,15,47.62
35277,54,51.45
35278,73,46.82
35279,128,42.64
35280,76,44.74
35281,88,61.7
35282,7,54.67
35283,31,42.65
35284,74,60.82
35285,2,30.08
35286,60,54.71
35287,2,45.97
35288,126,65.28
35289,72,54.92
35290,155,33.07
35291,17,53.37
35292,111,57.41
35293,24,61.08
35294,17,52.83
35295,121,53.48
35296,8,49.85
35297,86,52.4
35298,78,41.64
35299,69,58.5
35300,4,57.22
35301,88,59.0
35302,82,47.83
35303,112,67.03
35304,30,52.35
35305,46,42.81
35306,23,51.28
35307,28,50.68
35308,79,56.27
35309,28,58.85
35310,86,45.73
35311,96,49.99
35312,122,59.97
35313,13,38.73
35314,24,48.12
35315,95,50.33
35316,31,29.62
35317,80,51.24
35318,89,63.1
35319,44,65.35
35320,85,33.7
35321,138,45.75
35322,63,45.09
35323,89,56.07
35324,111,57.34
35325,155,45.17
35326,61,45.15
35327,118,59.42
35328,91,59.36
35329,86,39.47
35330,99,61.16
35331,15,46.64
35332,56,47.52
35333,102,48.42
35334,56,33.22
35335,123,72.47
35336,8,57.44
35337,13,37.79
35338,27,59.28
35339,69,49.79
35340,89,67.54
35341,122,59.28
35342,2,33.21
35343,79,47.76
35344,20,51.55
35345,54,32.83
35346,98,72.44
35347,45,56.82
35348,40,43.93
35349,129,55.25
35350,9,46.77
35351,71,60.39
35352,11,44.15
35353,54,50.05
35354,73,46.35
35355,51,52.64
35356,32,46.66
35357,26,64.56
35358,86,66.24
35359,100,54.56
35360,35,55.81
35361,18,47.38
35362,28,39.05
35363,11,50.31
35364,29,52.47
35365,45,39.14
35366,53,39.13
35367,153,36.63
35368,105,47.9
35369,14,42.59
35370,17,44.45
35371,21,66.17
35372,110,49.6
35373,96,21.08
35374,156,49.38
35375,33,40.05
35376,126,40.19
35377,20,36.84
35378,49,54.33
35379,138,35.99
35380,109,50.05
35381,93,57.64
35382,96,59.05
35383,20,39.49
35384,145,37.11
35385,47,37.53
35386,131,33.89
35387,28,50.14
35388,64,64.71
35389,123,65.58
35390,37,61.48
35391,98,49.97
35392,151,41.27
35393,82,55.35
35394,97,47.82
35395,117,66.01
35396,123,30.25
35397,27,68.11
35398,3,54.3
35399,75,40.56
35400,26,42.39
35401,116,51.5
35402,25,45.56
35403,72,30.94
35404,102,44.04
35405,58,53.79
35406,71,58.45
35407,30,63.55
35408,74,43.3
35409,121,21.99
35410,109,63.16
35411,19,40.88
35412,149,29.32
35413,2,47.11
35414,49,23.09
35415,100,60.7
35416,93,44.85
35417,46,67.95
35418,141,33.67
35419,123,41.48
35420,106,53.85
35421,141,47.58
35422,90,61.12
35423,69,51.86
35424,152,32.26
35425,128,47.7
35426,82,42.68
35427,106,52.54
35428,6,59.43
35429,8,46.07
35430,150,45.45
35431,34,49.14
35432,104,54.71
35433,110,57.61
35434,29,48.61
35435,90,42.53
35436,92,66.27
35437,97,46.95
35438,64,23.62
35439,92,55.08
35440,13,38.66
35441,56,45.81
35442,68,30.07
35443,82,47.14
35444,122,69.18
35445,136,73.37
35446,13,66.85
35447,131,61.53
35448,16,60.56
35449,1,36.58
35450,126,42.1
35451,26,58.29
35452,104,60.82
35453,108,59.56
35454,148,56.87
35455,76,65.46
35456,134,59.15
35457,52,52.95
35458,6,50.49
35459,100,33.92
35460,140,32.05
35461,15,43.74
35462,50,32.16
35463,27,58.83
35464,74,49.82
35465,85,40.47
35466,69,55.18
35467,149,46.22
35468,129,41.28
35469,110,50.48
35470,60,27.67
35471,151,47.12
35472,79,40.96
35473,50,26.6
35474,123,69.91
35475,91,43.5
35476,51,49.98
35477,142,57.18
35478,115,56.63
35479,98,46.94
35480,115,46.92
35481,97,62.93
35482,45,54.53
35483,125,55.98
35484,100,59.66
35485,112,55.09
35486,142,40.37
35487,21,52.77
35488,10,50.56
35489,114,42.58
35490,105,48.04
35491,52,54.62
35492,20,50.63
35493,101,40.45
35494,61,55.29
35495,78,60.56
35496,58,22.58
35497,96,59.3
35498,19,43.79
35499,56,48.99
35500,83,52.56
35501,50,52.99
35502,34,51.61
35503,52,44.74
35504,137,54.91
35505,114,71.46
35506,61,28.55
35507,52,48.9
35508,75,59.05
35509,75,47.92
35510,74,59.86
35511,39,58.09
35512,13,60.86
35513,133,62.5
35514,56,55.85
35515,63,56.79
35516,156,35.14
35517,89,38.08
35518,141,50.83
35519,24,59.92
35520,149,43.0
35521,56,54.74
35522,29,43.94
35523,45,51.23
35524,36,44.61
35525,42,62.4
35526,118,38.01
35527,88,44.0
35528,122,56.5
35529,88,42.01
35530,140,50.39
35531,34,53.46
35532,88,51.33
35533,72,66.67
35534,55,50.45
35535,124,51.39
35536,71,55.01
35537,93,52.02
35538,3,55.2
35539,63,54.5
35540,80,32.58
35541,65,37.13
35542,151,34.5
35543,15,65.53
35544,108,32.95
35545,18,42.43
35546,51,44.44
35547,56,40.81
35548,31,47.82
35549,118,45.77
35550,12,37.99
35551,105,54.76
35552,14,43.67
35553,85,65.36
35554,106,52.72
35555,88,29.65
35556,134,51.43
35557,68,55.71
35558,12,57.9
35559,25,44.02
35560,29,38.36
35561,40,50.68
35562,55,50.69
35563,128,61.75
35564,20,51.94
35565,149,34.17
35566,99,33.36
35567,150,51.03
35568,124,54.14
35569,115,57.31
35570,62,43.47
35571,29,43.95
35572,128,54.51
35573,151,61.31
35574,27,54.56
35575,68,54.51
35576,91,37.16
35577,142,50.5
35578,68,44.96
35579,29,48.0
35580,50,64.9
35581,151,49.44
35582,30,23.39
35583,115,65.6
35584,52,55.88
35585,44,56.07
35586,46,54.99
35587,24,50.0
35588,155,47.1
35589,75,48.07
35590,125,46.89
35591,115,44.82
35592,147,36.52
35593,38,62.46
35594,88,41.89
35595,91,48.13
35596,49,48.95
35597,142,55.53
35598,87,59.15
35599,76,41.65
35600,148,69.26
35601,66,43.52
35602,8,50.27
35603,12,52.54
35604,42,48.04
35605,71,39.29
35606,138,50.11
35607,19,50.91
35608,111,54.03
35609,20,43.47
35610,61,52.35
35611,10,47.23
35612,83,41.53
35613,105,48.4
35614,29,47.07
35615,64,62.76
35616,29,59.53
35617,112,39.43
35618,142,69.81
35619,147,54.36
35620,52,57.66
35621,69,52.31
35622,66,37.92
35623,106,66.23
35624,115,45.5
35625,53,50.21
35626,153,48.47
35627,37,47.67
35628,43,55.89
35629,90,54.75
35630,104,62.26
35631,104,55.72
35632,54,48.89
35633,108,50.27
35634,67,59.25
35635,98,38.49
35636,154,41.34
35637,104,62.41
35638,51,49.58
35639,108,53.27
35640,31,38.07
35641,26,52.04
35642,155,53.27
35643,140,51.72
35644,30,62.31
35645,125,38.39
35646,141,52.54
35647,76,71.85
35648,31,45.51
35649,71,69.35
35650,137,51.97
35651,55,59.67
35652,97,51.69
35653,142,50.36
35654,97,31.21
35655,37,54.69
35656,112,53.41
35657,145,28.32
35658,128,37.3
35659,91,49.13
35660,26,49.79
35661,72,70.17
35662,140,46.63
35663,39,53.05
35664,138,53.21
35665,29,49.56
35666,128,49.29
35667,19,47.13
35668,107,39.22
35669,20,74.09
35670,15,61.01
35671,56,60.85
35672,112,44.96
35673,99,47.38
35674,138,61.05
35675,73,55.87
35676,7,44.78
35677,155,55.41
35678,6,30.44
35679,22,36.06
35680,85,42.16
35681,54,47.95
35682,72,38.14
35683,149,61.36
35684,74,41.47
35685,71,50.6
35686,89,68.77
35687,120,39.32
35688,50,41.42
35689,123,37.36
35690,54,42.85
35691,57,34.83
35692,99,52.23
35693,56,50.51
35694,80,47.99
35695,20,44.39
35696,125,56.52
35697,63,49.12
35698,81,33.34
35699,155,53.51
35700,93,35.84
35701,94,35.81
35702,49,58.38
35703,105,42.05
35704,113,55.59
35705,25,42.79
35706,148,52.42
35707,4,61.64
35708,135,39.46
35709,43,36.69
35710,93,50.57
35711,16,47.24
35712,34,35.09
35713,66,41.7
35714,151,45.0
35715,155,26.22
35716,105,40.62
35717,143,46.43
35718,67,45.88
35719,122,48.29
35720,126,60.91
35721,121,54.28
35722,122,55.13
35723,114,54.18
35724,88,34.39
35725,37,51.13
35726,112,46.9
35727,36,46.81
35728,35,60.22
35729,53,50.44
35730,155,47.99
35731,154,29.82
35732,82,43.54
35733,34,41.12
35734,129,36.2
35735,127,54.33
35736,124,49.14
35737,64,52.77
35738,73,45.3
35739,108,67.29
35740,80,59.62
35741,69,61.9
35742,34,35.78
35743,54,44.56
35744,54,39.52
35745,134,41.63
35746,102,47.79
35747,115,75.12
35748,82,27.75
35749,141,54.93
35750,71,74.96
35751,8,65.67
35752,14,73.09
35753,100,39.61
35754,106,58.62
35755,49,56.59
35756,20,50.82
35757,58,46.6
35758,30,42.71
35759,40,32.72
35760,124,41.27
35761,50,68.81
35762,64,47.19
35763,15,58.34
35764,53,47.18
35765,11,56.87
35766,97,44.84
35767,128,40.04
35768,56,43.83
35769,88,46.82
35770,40,35.51
35771,128,42.95
35772,53,50.96
35773,72,42.66
35774,67,48.96
35775,125,33.61
35776,30,28.44
35777,4,53.42
35778,60,32.43
35779,16,46.72
35780,82,54.8
35781,53,39.45
35782,152,16.84
35783,38,66.97
35784,104,38.26
35785,22,34.48
35786,68,57.78
35787,82,55.26
35788,83,50.86
35789,108,34.28
35790,63,46.15
35791,10,41.75
35792,63,49.63
35793,128,50.41
35794,23,40.2
35795,4,60.98
35796,3,56.09
35797,27,41.47
35798,9,43.39
35799,76,43.54
35800,20,46.68
35801,125,59.49
35802,35,43.63
35803,131,55.49
35804,123,56.49
35805,27,46.57
35806,30,73.14
35807,85,44.84
35808,128,35.18
35809,126,51.62
35810,28,33.9
35811,108,70.75
35812,39,57.0
35813,25,54.92
35814,70,69.55
35815,43,46.06
35816,98,63.04
35817,104,41.21
35818,54,35.2
35819,20,59.46
35820,36,48.36
35821,106,63.37
35822,23,47.07
35823,148,49.51
35824,25,65.47
35825,91,38.83
35826,20,39.06
35827,83,63.29
35828,56,70.12
35829,79,46.16
35830,72,40.69
35831,91,50.81
35832,91,46.51
35833,80,55.67
35834,1,34.01
35835,70,49.61
35836,82,53.42
35837,63,52.56
35838,25,39.08
35839,53,49.23
35840,61,60.79
35841,62,64.32
35842,153,47.81
35843,15,49.36
35844,97,58.8
35845,99,40.34
35846,79,57.85
35847,106,50.19
35848,33,47.58
35849,88,43.33
35850,65,63.08
35851,45,39.95
35852,52,41.47
35853,93,37.46
35854,38,49.91
35855,85,63.58
35856,119,48.77
35857,88,56.88
35858,93,49.37
35859,4,56.57
35860,71,53.23
35861,54,39.83
35862,85,46.65
35863,75,41.9
35864,100,35.69
35865,88,49.33
35866,12,61.64
35867,119,44.59
35868,155,47.58
35869,82,47.38
35870,19,63.59
35871,75,41.65
35872,23,36.3
35873,72,42.06
35874,156,51.14
35875,63,53.32
35876,67,41.36
35877,110,34.18
35878,1,40.2
35879,155,53.71
35880,93,44.62
35881,53,52.9
35882,109,47.97
35883,124,32.65
35884,71,50.13
35885,57,40.22
35886,41,68.04
35887,82,59.91
35888,22,45.2
35889,112,43.87
35890,63,42.29
35891,112,49.66
35892,106,53.43
35893,46,31.72
35894,86,52.02
35895,78,60.3
35896,64,66.75
35897,122,55.96
35898,153,36.99
35899,21,46.15
35900,3,48.81
35901,99,60.77
35902,39,71.08
35903,91,55.91
35904,64,55.43
35905,75,51.69
35906,114,54.35
35907,69,49.12
35908,141,54.8
35909,19,22.14
35910,155,71.45
35911,152,57.12
35912,7,61.3
35913,60,30.72
35914,65,53.59
35915,131,33.3
35916,31,24.23
35917,122,71.35
35918,101,44.04
35919,41,57.1
35920,27,48.33
35921,65,33.24
35922,112,65.31
35923,82,44.16
35924,84,40.51
35925,76,40.7
35926,57,36.34
35927,69,41.71
35928,121,38.41
35929,80,57.11
35930,71,50.39
35931,155,37.59
35932,73,55.44
35933,50,40.36
35934,99,51.81
35935,82,53.5
35936,145,39.66
35937,110,57.29
35938,125,47.54
35939,127,54.41
35940,61,41.74
35941,34,56.51
35942,122,43.15
35943,152,53.62
35944,85,37.88
35945,147,42.41
35946,104,43.34
35947,81,52.97
35948,34,38.57
35949,83,61.47
35950,2,40.77
35951,66,75.48
35952,139,57.71
35953,43,51.06
35954,15,48.53
35955,66,39.53
35956,138,50.69
35957,106,65.3
35958,15,34.62
35959,108,41.71
35960,117,55.29
35961,9,62.65
35962,35,48.83
35963,110,60.45
35964,93,77.21
35965,65,55.6
35966,128,51.33
35967,105,42.0
35968,22,63.36
35969,142,45.36
35970,12,46.23
35971,140,56.66
35972,71,47.55
35973,123,54.88
35974,66,35.4
35975,99,55.9
35976,53,42.19
35977,34,64.39
35978,25,30.95
35979,50,64.74
35980,26,41.56
35981,28,52.53
35982,124,63.99
35983,86,50.85
35984,152,55.44
35985,93,24.74
35986,52,42.73
35987,80,42.25
35988,130,58.88
35989,66,46.38
35990,128,52.05
35991,2,45.84
